image_id,label,prediction_fold0,prediction_fold1,prediction_fold2,prediction_fold3
3815389777.jpg,1,1.0,3.0,2.0,2.0
3341146922.jpg,3,3.0,3.0,3.0,4.0
4241128101.jpg,2,3.0,3.0,1.0,3.0
2640230641.jpg,3,3.0,4.0,4.0,3.0
975110881.jpg,3,3.0,4.0,3.0,3.0
1369924842.jpg,1,1.0,3.0,4.0,3.0
1889645110.jpg,3,3.0,0.0,3.0,3.0
1182679440.jpg,2,2.0,3.0,3.0,3.0
383306967.jpg,3,3.0,3.0,2.0,3.0
534358787.jpg,3,3.0,3.0,3.0,1.0
1366955402.jpg,2,0.0,3.0,2.0,3.0
3676426779.jpg,2,2.0,3.0,3.0,3.0
1949733963.jpg,3,3.0,2.0,3.0,3.0
1983454737.jpg,4,0.0,3.0,3.0,3.0
4157808497.jpg,3,3.0,4.0,3.0,3.0
2663666657.jpg,3,3.0,1.0,3.0,3.0
824321777.jpg,3,3.0,3.0,2.0,4.0
992748624.jpg,1,1.0,3.0,3.0,3.0
728024398.jpg,4,3.0,2.0,3.0,3.0
2375606489.jpg,3,3.0,4.0,2.0,3.0
3547700492.jpg,3,3.0,3.0,3.0,3.0
405787230.jpg,3,3.0,3.0,3.0,3.0
1306087922.jpg,2,3.0,3.0,3.0,3.0
189256302.jpg,1,1.0,2.0,3.0,3.0
2026174154.jpg,3,3.0,3.0,3.0,3.0
387670192.jpg,3,0.0,4.0,0.0,3.0
4262086916.jpg,3,3.0,3.0,3.0,3.0
2057361034.jpg,1,0.0,4.0,4.0,4.0
945680317.jpg,3,3.0,0.0,3.0,1.0
1151591175.jpg,3,3.0,4.0,1.0,4.0
1797522564.jpg,3,3.0,1.0,0.0,3.0
1101409116.jpg,4,4.0,2.0,1.0,1.0
2323920389.jpg,3,3.0,3.0,3.0,0.0
2848105095.jpg,3,3.0,3.0,3.0,3.0
477484606.jpg,4,4.0,3.0,3.0,3.0
2871112358.jpg,3,3.0,3.0,3.0,3.0
1969558771.jpg,3,3.0,3.0,3.0,3.0
3758873726.jpg,3,3.0,3.0,3.0,2.0
709094492.jpg,3,3.0,3.0,4.0,3.0
2380764597.jpg,3,3.0,3.0,1.0,3.0
119590613.jpg,2,3.0,3.0,3.0,3.0
4154577723.jpg,3,3.0,0.0,3.0,1.0
2167139463.jpg,3,3.0,3.0,3.0,3.0
510134831.jpg,3,3.0,3.0,4.0,3.0
1178068241.jpg,2,2.0,0.0,1.0,0.0
1109928772.jpg,3,3.0,3.0,3.0,3.0
3119699604.jpg,3,3.0,3.0,0.0,3.0
3940020212.jpg,3,3.0,2.0,0.0,2.0
3119298404.jpg,3,3.0,0.0,0.0,4.0
1616207760.jpg,2,2.0,4.0,3.0,2.0
1589421421.jpg,1,1.0,3.0,3.0,2.0
2690891696.jpg,3,3.0,3.0,2.0,3.0
1927089555.jpg,3,3.0,3.0,3.0,4.0
3594763599.jpg,3,3.0,2.0,2.0,3.0
1292206670.jpg,3,3.0,3.0,3.0,3.0
2053079432.jpg,3,3.0,3.0,4.0,2.0
137921395.jpg,3,3.0,3.0,3.0,0.0
1115273193.jpg,3,3.0,4.0,2.0,4.0
1654334807.jpg,3,3.0,3.0,3.0,1.0
1019359196.jpg,3,3.0,3.0,3.0,3.0
2673180218.jpg,3,3.0,3.0,3.0,3.0
2606245398.jpg,3,3.0,1.0,1.0,4.0
3253305739.jpg,0,3.0,3.0,3.0,3.0
2256094590.jpg,2,2.0,1.0,4.0,3.0
987080644.jpg,0,0.0,3.0,1.0,3.0
2649484487.jpg,3,3.0,3.0,3.0,3.0
986134312.jpg,3,3.0,1.0,3.0,3.0
4095719634.jpg,3,3.0,3.0,1.0,3.0
2701073228.jpg,3,3.0,3.0,0.0,1.0
402961309.jpg,3,3.0,2.0,4.0,1.0
2964894832.jpg,3,3.0,2.0,3.0,4.0
1753325672.jpg,3,3.0,3.0,3.0,1.0
1979663030.jpg,3,3.0,3.0,4.0,2.0
3502618132.jpg,3,3.0,4.0,3.0,3.0
2207440318.jpg,3,3.0,1.0,3.0,3.0
3670039640.jpg,3,3.0,1.0,3.0,3.0
2112285926.jpg,3,3.0,3.0,4.0,1.0
4095625090.jpg,3,3.0,3.0,2.0,1.0
336550.jpg,3,3.0,4.0,3.0,3.0
3192927904.jpg,2,2.0,3.0,3.0,3.0
2235497249.jpg,3,3.0,1.0,3.0,3.0
2282888474.jpg,3,3.0,3.0,3.0,4.0
2247736336.jpg,3,3.0,3.0,0.0,3.0
2468551140.jpg,3,3.0,3.0,3.0,0.0
3711452150.jpg,3,3.0,3.0,4.0,4.0
43523745.jpg,1,0.0,3.0,3.0,3.0
970946808.jpg,4,4.0,3.0,4.0,4.0
2468469374.jpg,0,0.0,4.0,3.0,4.0
1918397898.jpg,3,3.0,1.0,1.0,1.0
4213863678.jpg,3,3.0,3.0,4.0,3.0
898210047.jpg,3,3.0,3.0,2.0,4.0
1596278382.jpg,3,3.0,3.0,2.0,3.0
396528848.jpg,4,4.0,0.0,4.0,3.0
3483301254.jpg,0,0.0,1.0,4.0,3.0
2448657590.jpg,3,3.0,3.0,4.0,3.0
3718181565.jpg,1,1.0,3.0,3.0,2.0
3941065360.jpg,1,1.0,2.0,3.0,2.0
3151779462.jpg,3,3.0,2.0,4.0,3.0
2504430507.jpg,4,4.0,3.0,0.0,4.0
1518949710.jpg,1,4.0,4.0,3.0,3.0
2944420316.jpg,4,3.0,0.0,3.0,4.0
911861181.jpg,4,4.0,3.0,3.0,3.0
4092163942.jpg,3,3.0,4.0,3.0,4.0
1265114019.jpg,3,3.0,1.0,4.0,1.0
2980893698.jpg,4,4.0,3.0,3.0,3.0
426170022.jpg,3,3.0,3.0,1.0,3.0
1227531167.jpg,4,3.0,1.0,3.0,1.0
699393181.jpg,3,3.0,1.0,3.0,3.0
747082270.jpg,3,3.0,0.0,3.0,1.0
3487985458.jpg,3,3.0,3.0,3.0,3.0
3963919295.jpg,1,1.0,3.0,4.0,3.0
3687403120.jpg,2,2.0,3.0,3.0,3.0
3610072266.jpg,3,3.0,3.0,3.0,4.0
671076744.jpg,3,3.0,2.0,4.0,2.0
3826311203.jpg,3,3.0,1.0,1.0,3.0
1281439622.jpg,3,3.0,3.0,3.0,3.0
4147986236.jpg,3,3.0,3.0,3.0,3.0
3424923425.jpg,3,3.0,3.0,3.0,4.0
3518069486.jpg,3,3.0,3.0,3.0,4.0
2981547465.jpg,3,3.0,3.0,1.0,4.0
3419381051.jpg,3,3.0,4.0,4.0,3.0
1022850256.jpg,3,3.0,1.0,4.0,3.0
2693766321.jpg,0,0.0,3.0,0.0,4.0
226270925.jpg,2,2.0,2.0,3.0,4.0
1583584265.jpg,3,3.0,2.0,3.0,3.0
3219439906.jpg,0,0.0,3.0,1.0,3.0
2598800564.jpg,2,2.0,1.0,1.0,3.0
1088416255.jpg,3,3.0,0.0,3.0,3.0
3194724319.jpg,3,3.0,2.0,3.0,3.0
193173270.jpg,4,4.0,3.0,3.0,2.0
395852128.jpg,3,3.0,3.0,3.0,2.0
3634822711.jpg,2,2.0,3.0,1.0,3.0
3876777651.jpg,3,3.0,4.0,3.0,3.0
700113045.jpg,3,3.0,3.0,3.0,3.0
767516217.jpg,3,3.0,3.0,3.0,3.0
1024995071.jpg,3,3.0,4.0,3.0,0.0
2807251321.jpg,0,0.0,3.0,1.0,3.0
770348865.jpg,1,1.0,3.0,3.0,3.0
2329782169.jpg,3,3.0,3.0,3.0,3.0
2751521123.jpg,3,3.0,3.0,3.0,3.0
2195653841.jpg,3,3.0,2.0,3.0,3.0
940742966.jpg,4,0.0,3.0,4.0,3.0
2139909622.jpg,4,4.0,3.0,3.0,0.0
3859819303.jpg,3,3.0,1.0,1.0,3.0
1604513601.jpg,3,3.0,3.0,4.0,4.0
27376313.jpg,3,3.0,3.0,1.0,3.0
2652914186.jpg,3,3.0,3.0,3.0,4.0
3013391375.jpg,3,3.0,3.0,1.0,4.0
1530647390.jpg,3,3.0,3.0,3.0,3.0
1234294272.jpg,3,3.0,3.0,2.0,3.0
164144958.jpg,0,0.0,3.0,1.0,1.0
4079242692.jpg,2,2.0,3.0,1.0,1.0
2518671335.jpg,4,4.0,2.0,4.0,3.0
3117219248.jpg,3,3.0,3.0,0.0,3.0
3251464072.jpg,0,0.0,3.0,3.0,0.0
1829454153.jpg,3,3.0,0.0,3.0,3.0
4228743901.jpg,2,2.0,2.0,1.0,3.0
3995459350.jpg,2,3.0,3.0,3.0,3.0
3068464619.jpg,4,4.0,2.0,3.0,3.0
1038640139.jpg,1,1.0,0.0,2.0,0.0
4037735151.jpg,3,3.0,3.0,2.0,3.0
257093847.jpg,2,2.0,1.0,3.0,4.0
3575126062.jpg,3,3.0,2.0,3.0,1.0
1385746259.jpg,4,4.0,2.0,3.0,1.0
854309880.jpg,3,3.0,3.0,3.0,4.0
2682687426.jpg,3,3.0,1.0,3.0,1.0
670877458.jpg,4,4.0,3.0,3.0,3.0
1241748776.jpg,3,3.0,4.0,3.0,3.0
1650282539.jpg,3,1.0,3.0,3.0,3.0
1709691411.jpg,0,0.0,3.0,2.0,3.0
298170421.jpg,3,3.0,3.0,3.0,1.0
1175791525.jpg,2,2.0,1.0,3.0,3.0
4011347600.jpg,3,3.0,4.0,2.0,3.0
2365265934.jpg,3,3.0,3.0,3.0,3.0
220313132.jpg,1,1.0,3.0,1.0,3.0
2592676258.jpg,2,4.0,3.0,3.0,4.0
3149877253.jpg,3,3.0,1.0,1.0,2.0
2800642069.jpg,3,3.0,3.0,1.0,4.0
3339139247.jpg,2,2.0,2.0,2.0,3.0
987098553.jpg,1,3.0,0.0,4.0,3.0
2473286391.jpg,3,3.0,3.0,3.0,3.0
1882389951.jpg,3,3.0,3.0,3.0,3.0
1612059624.jpg,2,2.0,2.0,3.0,3.0
954749288.jpg,4,4.0,2.0,3.0,2.0
3591683248.jpg,0,0.0,3.0,3.0,2.0
2002906625.jpg,2,3.0,3.0,2.0,0.0
4111265654.jpg,1,0.0,3.0,4.0,0.0
2735556764.jpg,2,2.0,3.0,2.0,1.0
4522938.jpg,3,3.0,4.0,3.0,3.0
1510384617.jpg,3,3.0,0.0,3.0,2.0
40960944.jpg,3,3.0,3.0,4.0,4.0
1060214168.jpg,0,0.0,3.0,4.0,1.0
1200696605.jpg,1,0.0,3.0,3.0,2.0
3451141305.jpg,4,0.0,3.0,2.0,2.0
45787177.jpg,3,3.0,3.0,3.0,3.0
3951881914.jpg,3,3.0,0.0,3.0,3.0
1754366174.jpg,2,2.0,3.0,3.0,3.0
962347612.jpg,4,4.0,1.0,3.0,3.0
1877332484.jpg,0,0.0,3.0,1.0,3.0
1631043565.jpg,3,3.0,3.0,3.0,3.0
577741069.jpg,3,3.0,3.0,4.0,1.0
3904937505.jpg,3,3.0,3.0,3.0,1.0
2462431512.jpg,3,3.0,3.0,3.0,4.0
3753699020.jpg,3,3.0,3.0,0.0,3.0
1196349536.jpg,3,3.0,1.0,3.0,3.0
2875256412.jpg,3,3.0,3.0,3.0,3.0
4291622548.jpg,2,2.0,3.0,3.0,3.0
3355854804.jpg,3,3.0,3.0,3.0,3.0
2199201790.jpg,3,3.0,3.0,4.0,3.0
743850893.jpg,3,3.0,4.0,4.0,3.0
149376158.jpg,3,3.0,3.0,3.0,3.0
714060321.jpg,3,3.0,2.0,4.0,1.0
1391361289.jpg,3,3.0,0.0,3.0,3.0
3346048761.jpg,2,2.0,3.0,2.0,0.0
562337477.jpg,4,2.0,3.0,4.0,3.0
3028155719.jpg,3,3.0,3.0,3.0,3.0
2556565075.jpg,4,0.0,0.0,3.0,3.0
1028128877.jpg,4,4.0,0.0,3.0,3.0
726948358.jpg,3,3.0,4.0,3.0,4.0
1039676268.jpg,3,3.0,3.0,4.0,1.0
1215628327.jpg,3,3.0,4.0,1.0,3.0
2348826586.jpg,4,4.0,3.0,4.0,3.0
3807093226.jpg,3,2.0,3.0,3.0,3.0
1965850227.jpg,4,3.0,2.0,1.0,3.0
11252426.jpg,3,3.0,1.0,0.0,3.0
2123622289.jpg,1,0.0,3.0,1.0,3.0
2923119977.jpg,1,0.0,4.0,0.0,3.0
323873580.jpg,3,3.0,3.0,1.0,3.0
163120716.jpg,2,2.0,4.0,3.0,3.0
809104607.jpg,2,3.0,2.0,3.0,1.0
3025655144.jpg,3,3.0,3.0,3.0,4.0
3171295117.jpg,3,3.0,3.0,3.0,3.0
2884334007.jpg,3,3.0,3.0,3.0,3.0
3862202038.jpg,1,1.0,3.0,1.0,3.0
733445038.jpg,3,3.0,3.0,4.0,3.0
396829878.jpg,0,0.0,3.0,3.0,3.0
1069921431.jpg,3,3.0,2.0,1.0,3.0
2801308538.jpg,3,3.0,3.0,1.0,3.0
827007782.jpg,2,3.0,3.0,3.0,3.0
1453190275.jpg,1,4.0,3.0,1.0,0.0
2093749635.jpg,3,3.0,3.0,1.0,3.0
2353511211.jpg,0,3.0,2.0,3.0,0.0
1532691436.jpg,1,4.0,3.0,3.0,0.0
1404738929.jpg,3,3.0,3.0,3.0,4.0
3739148870.jpg,3,3.0,1.0,3.0,3.0
168669351.jpg,2,3.0,3.0,3.0,3.0
969069572.jpg,0,0.0,0.0,3.0,4.0
2335595737.jpg,4,4.0,4.0,3.0,3.0
2512244783.jpg,3,3.0,3.0,3.0,2.0
4159550001.jpg,3,3.0,3.0,0.0,3.0
854773586.jpg,3,3.0,2.0,4.0,3.0
494558399.jpg,3,3.0,3.0,2.0,3.0
3026583135.jpg,3,3.0,3.0,3.0,3.0
3299388322.jpg,2,2.0,3.0,3.0,2.0
1357225780.jpg,3,3.0,4.0,3.0,3.0
1396312810.jpg,3,3.0,3.0,3.0,3.0
2217052416.jpg,4,4.0,1.0,3.0,0.0
2462086186.jpg,3,3.0,3.0,3.0,3.0
1764927533.jpg,4,0.0,3.0,3.0,3.0
3298093070.jpg,3,3.0,3.0,2.0,3.0
2852554311.jpg,1,3.0,3.0,3.0,3.0
978029996.jpg,2,2.0,2.0,3.0,3.0
2742945698.jpg,4,1.0,3.0,3.0,3.0
4270123145.jpg,3,3.0,3.0,3.0,2.0
686316627.jpg,3,3.0,0.0,4.0,1.0
3673362357.jpg,3,3.0,2.0,3.0,3.0
3918409158.jpg,3,3.0,3.0,3.0,2.0
3451069987.jpg,3,3.0,3.0,4.0,3.0
1367181542.jpg,3,3.0,3.0,4.0,3.0
982556736.jpg,4,0.0,1.0,3.0,2.0
839547710.jpg,3,3.0,3.0,3.0,3.0
1297475127.jpg,3,3.0,3.0,0.0,3.0
2126689276.jpg,3,3.0,0.0,2.0,3.0
724656877.jpg,2,2.0,3.0,3.0,2.0
1239270828.jpg,4,4.0,3.0,3.0,3.0
2504999167.jpg,2,2.0,3.0,0.0,2.0
2843368967.jpg,3,3.0,3.0,3.0,4.0
503224990.jpg,4,4.0,3.0,1.0,3.0
1464735007.jpg,3,3.0,3.0,2.0,3.0
3551135685.jpg,0,0.0,1.0,3.0,3.0
1025060651.jpg,3,3.0,3.0,3.0,4.0
1953872321.jpg,1,1.0,3.0,3.0,3.0
4284428305.jpg,3,3.0,3.0,2.0,2.0
1120557501.jpg,3,0.0,1.0,3.0,0.0
3477169212.jpg,1,0.0,3.0,3.0,3.0
3468269081.jpg,3,3.0,3.0,3.0,3.0
175398874.jpg,2,2.0,3.0,3.0,3.0
4081341161.jpg,1,1.0,0.0,3.0,3.0
3807557163.jpg,0,0.0,3.0,2.0,2.0
3383147575.jpg,4,0.0,3.0,3.0,3.0
3547196560.jpg,3,3.0,3.0,3.0,2.0
1785072078.jpg,3,3.0,1.0,3.0,3.0
1514150347.jpg,3,4.0,4.0,1.0,3.0
1523865421.jpg,3,2.0,3.0,2.0,0.0
1819546557.jpg,3,3.0,2.0,3.0,3.0
3887762313.jpg,0,4.0,2.0,3.0,3.0
3975487347.jpg,3,3.0,2.0,4.0,3.0
3609231676.jpg,0,0.0,4.0,3.0,4.0
1813889006.jpg,0,4.0,1.0,2.0,1.0
1852697554.jpg,4,4.0,2.0,3.0,1.0
947554618.jpg,3,3.0,3.0,4.0,3.0
3845948976.jpg,1,1.0,1.0,2.0,3.0
1119934368.jpg,3,3.0,3.0,4.0,3.0
485496455.jpg,3,3.0,3.0,3.0,3.0
1805580430.jpg,3,3.0,4.0,2.0,3.0
1758913732.jpg,3,3.0,3.0,1.0,3.0
2393699847.jpg,3,3.0,0.0,3.0,3.0
3279028248.jpg,3,1.0,0.0,3.0,3.0
2472243089.jpg,3,3.0,3.0,3.0,3.0
572515769.jpg,2,3.0,4.0,3.0,3.0
372080564.jpg,1,1.0,0.0,4.0,4.0
3915770795.jpg,4,0.0,4.0,2.0,4.0
2298957089.jpg,1,1.0,3.0,3.0,4.0
139601932.jpg,1,1.0,2.0,3.0,2.0
3068359463.jpg,3,3.0,3.0,3.0,1.0
3168873139.jpg,3,3.0,4.0,3.0,3.0
1734343224.jpg,3,3.0,3.0,3.0,4.0
2746509855.jpg,3,3.0,1.0,1.0,3.0
3504991692.jpg,0,0.0,3.0,3.0,0.0
2225422643.jpg,3,3.0,3.0,1.0,2.0
1329201937.jpg,4,3.0,3.0,3.0,1.0
1305295466.jpg,3,3.0,2.0,3.0,3.0
1426902714.jpg,1,0.0,3.0,4.0,3.0
422632532.jpg,3,3.0,3.0,3.0,4.0
1336391690.jpg,3,3.0,3.0,3.0,4.0
1943423929.jpg,1,0.0,2.0,3.0,3.0
2489922453.jpg,4,0.0,3.0,3.0,4.0
4291020124.jpg,3,3.0,0.0,0.0,4.0
2685065176.jpg,3,3.0,0.0,3.0,3.0
3255912771.jpg,4,4.0,3.0,1.0,3.0
2565456267.jpg,3,3.0,3.0,1.0,3.0
2143941183.jpg,3,3.0,3.0,4.0,2.0
1486886161.jpg,3,3.0,3.0,3.0,3.0
1883219633.jpg,4,0.0,3.0,3.0,1.0
145899550.jpg,3,3.0,2.0,2.0,4.0
208431523.jpg,2,2.0,3.0,2.0,3.0
2130379306.jpg,2,3.0,3.0,0.0,3.0
1474472052.jpg,0,0.0,3.0,4.0,1.0
2079076752.jpg,3,3.0,3.0,3.0,3.0
3332882233.jpg,3,3.0,3.0,3.0,3.0
3542364531.jpg,3,3.0,2.0,3.0,3.0
2382642453.jpg,1,0.0,3.0,2.0,4.0
2925605732.jpg,1,2.0,2.0,3.0,3.0
1768003077.jpg,3,3.0,0.0,3.0,4.0
3524416743.jpg,3,3.0,3.0,3.0,4.0
2633999116.jpg,3,3.0,3.0,0.0,3.0
541997227.jpg,3,3.0,3.0,3.0,3.0
1182693918.jpg,4,4.0,3.0,2.0,1.0
2997913778.jpg,4,4.0,0.0,4.0,3.0
4270993331.jpg,3,3.0,3.0,3.0,0.0
1195235889.jpg,2,2.0,3.0,3.0,2.0
254357332.jpg,3,3.0,3.0,4.0,3.0
3928789907.jpg,3,3.0,3.0,3.0,0.0
3514238899.jpg,1,1.0,4.0,3.0,4.0
1468715314.jpg,0,0.0,3.0,3.0,3.0
2306010128.jpg,3,3.0,2.0,0.0,3.0
616740640.jpg,4,4.0,3.0,3.0,3.0
2963533816.jpg,3,3.0,3.0,3.0,1.0
3628530406.jpg,3,3.0,2.0,1.0,3.0
3204228673.jpg,3,3.0,3.0,3.0,3.0
746494129.jpg,3,3.0,3.0,4.0,3.0
256421932.jpg,3,3.0,3.0,1.0,3.0
1184455106.jpg,3,3.0,3.0,3.0,3.0
652147847.jpg,2,3.0,3.0,3.0,3.0
1790610491.jpg,3,3.0,3.0,3.0,3.0
3689510990.jpg,3,3.0,1.0,3.0,1.0
1583452886.jpg,4,4.0,3.0,1.0,3.0
3050370380.jpg,3,3.0,3.0,3.0,3.0
4213060082.jpg,3,3.0,0.0,3.0,3.0
847946899.jpg,3,3.0,3.0,2.0,3.0
1276467932.jpg,3,3.0,1.0,4.0,3.0
3933215613.jpg,3,3.0,1.0,4.0,1.0
2467873182.jpg,1,1.0,3.0,4.0,4.0
992964459.jpg,4,4.0,3.0,3.0,1.0
135006967.jpg,3,3.0,0.0,4.0,2.0
3976765860.jpg,3,3.0,2.0,3.0,3.0
1039045921.jpg,3,3.0,3.0,0.0,3.0
3493737288.jpg,3,3.0,3.0,2.0,3.0
2154740842.jpg,3,3.0,3.0,4.0,0.0
2573889485.jpg,3,3.0,0.0,0.0,2.0
1444190532.jpg,3,3.0,1.0,3.0,3.0
1474434656.jpg,3,3.0,3.0,3.0,4.0
2647150813.jpg,3,3.0,2.0,3.0,1.0
723805565.jpg,3,3.0,3.0,2.0,3.0
1675302726.jpg,3,3.0,3.0,3.0,4.0
2203128362.jpg,3,3.0,3.0,3.0,1.0
3844663092.jpg,3,3.0,1.0,3.0,3.0
1932604522.jpg,3,3.0,3.0,3.0,3.0
3788771379.jpg,4,4.0,3.0,3.0,3.0
1807619066.jpg,3,3.0,3.0,4.0,3.0
1457225378.jpg,2,2.0,2.0,3.0,3.0
3452847789.jpg,1,1.0,4.0,3.0,2.0
3846724248.jpg,3,3.0,3.0,3.0,3.0
582120514.jpg,2,2.0,1.0,1.0,3.0
1882080819.jpg,3,3.0,1.0,3.0,3.0
766864157.jpg,3,3.0,3.0,3.0,3.0
3358566810.jpg,1,1.0,1.0,3.0,1.0
3112551122.jpg,3,3.0,3.0,4.0,3.0
2493854488.jpg,3,3.0,4.0,3.0,3.0
3674354159.jpg,0,0.0,4.0,3.0,0.0
3367580056.jpg,3,3.0,3.0,3.0,2.0
1658413948.jpg,1,1.0,3.0,3.0,3.0
2302182518.jpg,3,3.0,2.0,2.0,3.0
2624991206.jpg,1,1.0,2.0,3.0,3.0
1250607039.jpg,3,3.0,3.0,3.0,3.0
3770843515.jpg,3,3.0,3.0,3.0,0.0
3271812673.jpg,3,3.0,3.0,2.0,3.0
3589892630.jpg,1,1.0,3.0,3.0,3.0
2041011559.jpg,3,3.0,0.0,0.0,0.0
448840430.jpg,3,3.0,3.0,3.0,1.0
4149062810.jpg,3,3.0,1.0,1.0,3.0
3054525360.jpg,3,3.0,3.0,3.0,2.0
2285972548.jpg,3,3.0,4.0,3.0,3.0
1896666370.jpg,3,3.0,2.0,3.0,3.0
546421963.jpg,1,2.0,3.0,3.0,0.0
269761139.jpg,3,3.0,3.0,3.0,2.0
29559503.jpg,0,0.0,3.0,3.0,3.0
3027251380.jpg,3,3.0,2.0,2.0,2.0
4197541916.jpg,3,3.0,3.0,1.0,4.0
3246642151.jpg,0,0.0,2.0,3.0,3.0
2504223461.jpg,3,3.0,1.0,3.0,3.0
3269539876.jpg,1,3.0,3.0,3.0,3.0
25961020.jpg,3,3.0,0.0,3.0,2.0
2494405997.jpg,1,1.0,3.0,0.0,3.0
3969288877.jpg,2,2.0,3.0,3.0,3.0
4145869943.jpg,4,4.0,3.0,3.0,3.0
2034179066.jpg,1,1.0,3.0,2.0,3.0
2532378110.jpg,3,3.0,1.0,4.0,3.0
3412184648.jpg,3,3.0,3.0,3.0,3.0
3909502094.jpg,1,0.0,3.0,3.0,3.0
4269828095.jpg,3,3.0,3.0,3.0,3.0
2884532990.jpg,3,3.0,3.0,2.0,3.0
1983422244.jpg,1,3.0,3.0,3.0,3.0
592236552.jpg,3,3.0,3.0,4.0,3.0
2536523120.jpg,2,2.0,4.0,3.0,3.0
197432034.jpg,2,2.0,3.0,3.0,3.0
1092232758.jpg,4,0.0,2.0,4.0,2.0
1500739186.jpg,3,3.0,3.0,3.0,3.0
1120005690.jpg,3,3.0,3.0,3.0,3.0
3578719931.jpg,4,4.0,4.0,3.0,3.0
1990072539.jpg,3,3.0,2.0,1.0,3.0
1445118586.jpg,3,3.0,3.0,1.0,3.0
2521365018.jpg,4,4.0,2.0,3.0,1.0
1509840012.jpg,3,3.0,3.0,3.0,2.0
2554046191.jpg,3,3.0,2.0,1.0,3.0
3697315680.jpg,3,3.0,3.0,3.0,3.0
810886166.jpg,3,3.0,3.0,3.0,3.0
2848893902.jpg,2,3.0,1.0,4.0,1.0
4107144871.jpg,4,2.0,4.0,1.0,3.0
459566103.jpg,3,3.0,3.0,3.0,3.0
3620445770.jpg,3,3.0,2.0,3.0,3.0
3750069048.jpg,3,3.0,3.0,2.0,3.0
584742887.jpg,3,3.0,4.0,3.0,2.0
3602819316.jpg,3,3.0,3.0,0.0,3.0
194901171.jpg,3,3.0,2.0,1.0,3.0
614423071.jpg,3,3.0,3.0,3.0,4.0
3301514895.jpg,3,3.0,3.0,3.0,3.0
2363843369.jpg,3,3.0,3.0,3.0,3.0
639060341.jpg,1,3.0,3.0,1.0,2.0
2313851666.jpg,4,4.0,3.0,3.0,3.0
1698641308.jpg,4,2.0,3.0,3.0,3.0
2992093777.jpg,3,3.0,3.0,2.0,3.0
476113846.jpg,3,3.0,3.0,2.0,3.0
1000910826.jpg,2,2.0,3.0,3.0,3.0
2333701090.jpg,1,1.0,3.0,0.0,3.0
1994049611.jpg,3,3.0,3.0,3.0,3.0
293936551.jpg,3,3.0,0.0,1.0,3.0
2258065803.jpg,4,3.0,3.0,3.0,0.0
72299830.jpg,3,3.0,3.0,3.0,4.0
1182451935.jpg,3,3.0,3.0,1.0,3.0
2731342546.jpg,3,3.0,3.0,4.0,3.0
3163944517.jpg,3,3.0,3.0,3.0,2.0
3364167135.jpg,2,3.0,3.0,3.0,2.0
3818759549.jpg,3,3.0,2.0,2.0,3.0
1987438093.jpg,3,3.0,3.0,3.0,3.0
2982179908.jpg,3,3.0,4.0,3.0,3.0
126475693.jpg,3,3.0,1.0,1.0,3.0
1414081718.jpg,3,3.0,3.0,1.0,3.0
1780364325.jpg,0,0.0,3.0,3.0,3.0
3881028757.jpg,1,0.0,3.0,3.0,2.0
2129187694.jpg,1,1.0,3.0,1.0,2.0
3992628804.jpg,4,0.0,3.0,0.0,3.0
2194549987.jpg,2,2.0,1.0,2.0,2.0
2671639707.jpg,3,4.0,3.0,3.0,0.0
4038284250.jpg,3,3.0,3.0,3.0,2.0
694387219.jpg,1,1.0,2.0,3.0,3.0
9548002.jpg,3,3.0,3.0,1.0,1.0
2545001925.jpg,1,1.0,0.0,3.0,0.0
3052429857.jpg,3,3.0,0.0,0.0,3.0
3442406076.jpg,3,3.0,3.0,3.0,3.0
3456541997.jpg,3,3.0,3.0,3.0,1.0
380002014.jpg,2,3.0,2.0,3.0,3.0
1143108835.jpg,3,3.0,3.0,3.0,2.0
156872931.jpg,3,3.0,3.0,3.0,4.0
4000584857.jpg,3,3.0,3.0,2.0,3.0
1021758544.jpg,0,4.0,0.0,3.0,3.0
2170336185.jpg,3,3.0,0.0,3.0,3.0
3144674037.jpg,3,3.0,3.0,3.0,1.0
1218351890.jpg,3,3.0,2.0,4.0,3.0
1763195879.jpg,0,0.0,1.0,0.0,3.0
1808491145.jpg,2,2.0,1.0,3.0,3.0
212727951.jpg,3,3.0,3.0,3.0,4.0
3054792643.jpg,4,0.0,4.0,3.0,3.0
3006201002.jpg,3,3.0,3.0,3.0,3.0
848914861.jpg,3,3.0,3.0,3.0,3.0
3606656144.jpg,3,3.0,3.0,3.0,0.0
1075841093.jpg,3,3.0,2.0,3.0,2.0
2321343793.jpg,3,3.0,1.0,3.0,3.0
3892571667.jpg,3,3.0,2.0,3.0,3.0
1427622404.jpg,3,3.0,1.0,1.0,3.0
2221240763.jpg,0,0.0,3.0,3.0,1.0
1980226433.jpg,3,3.0,3.0,3.0,3.0
2676885505.jpg,3,3.0,3.0,3.0,3.0
1075008577.jpg,3,3.0,0.0,3.0,3.0
4269977129.jpg,3,3.0,1.0,0.0,0.0
679033130.jpg,3,3.0,3.0,3.0,3.0
513986084.jpg,4,4.0,1.0,3.0,3.0
2188047288.jpg,1,0.0,1.0,2.0,1.0
177187875.jpg,3,3.0,1.0,3.0,3.0
1896975057.jpg,3,3.0,4.0,3.0,4.0
2086525919.jpg,3,3.0,3.0,3.0,3.0
